,atclNo,atclNm,rletTpNm,tradTpNm,atclCfmYmd,flrInfo,prc,lat,lng,sameAddrCnt,direction,atclFetrDesc,spc2
19,2322191928,일반상가,상가,월세,23.05.24.,2/4,5000,37.491811,127.040029,1,북서향,"무권리, 도곡1동주민센터사거리 인근, 2층 임대",176.1
0,2322181405,일반상가,상가,월세,23.05.24.,2/6,7000,37.523245,127.031495,1,남향,압구정 CGV에서 직선으로 중심부로 이어지는 길에 위치한 상가 입니다.,179.95
1,2322179154,일반상가,상가,월세,23.05.24.,1/6,3000,37.509985,127.026675,1,남동향,"논현역 7분, 역세권, 1층 임대",26.4
2,2322179699,일반상가,상가,월세,23.05.24.,1/3,2000,37.495665,127.045632,1,남향,"개나리아파트 사거리 인근, 1층 임대",36.4
3,2322180745,일반상가,상가,월세,23.05.24.,1/4,3900,37.489659,127.032866,1,북서향,"뱅뱅사거리 대로변 최고 입지 유동인구, 손님 많은 도곡동1층 상가 매장.",59.5
4,2322177962,일반상가,상가,월세,23.05.24.,3/8,10000,37.519887,127.048479,2,북향,"청담리츠 초역세권, 청담동 신축 ,높은층고, 테라스O",92.5
5,2322179479,일반상가,상가,월세,23.05.24.,1/6,5000,37.499083,127.043692,1,,MiDAS l 오피스 밀집지역. 내외관 깔끔한 통유리 1층 카페,72.73
6,2322180357,일반상가,상가,월세,23.05.24.,1/5,2000,37.512251,127.034515,1,북향,"학동역 6분, 역세권, 1층 임대",30.7
7,2322179503,일반상가,상가,월세,23.05.24.,4/4,1000,37.474282,127.04856,1,남동향,,72.6
8,2322184340,단지내상가,상가,매매,23.05.24.,B1/3,80000,37.493383,127.067333,1,서향,,16.34
9,2322179067,일반상가,상가,월세,23.05.24.,2/7,5000,37.50566,127.047084,2,남동향,무권리 2층 높은층고 전면노출 원상복구 다양한업종,100.06
10,2322183408,일반상가,상가,월세,23.05.24.,1/1,5000,37.478955,127.050559,1,남동향,무권리 1층 차량관련업종 주차편리,52.78
11,2322183027,일반상가,상가,월세,23.05.24.,1/10,3000,37.499312,127.035549,2,,MiDAS l 고정 수요 많음. 오피스 밀집 지역. 음식점 추천,115.7
