,atclNo,atclNm,rletTpNm,tradTpNm,atclCfmYmd,flrInfo,prc,lat,lng,sameAddrCnt,direction,atclFetrDesc,spc2
12,2320410826,일반상가,상가,월세,23.05.13.,1/9,8000,37.532822,126.864163,1,서향,V목동사거리 대형상가V 귀한 무권리 대형평수 각종 병의원 강추V음식점가능,181.49
13,2320418452,일반상가,상가,매매,23.05.13.,2/6,79000,37.525261,126.875421,1,서향,오목교역 초역세권 음식점밀집지역 2층 임대중인 상가 매매,70.38
14,2320426967,복합상가,상가,월세,23.05.13.,1/7,5000,37.51535,126.840981,1,북향,"기둥없이 잘빠진 구조 높은 층고 신축급 매물 카페,미용실,베이커리추천",97.11
15,2320431020,일반상가,상가,월세,23.05.13.,3/4,3000,37.516649,126.854751,1,서향,"역세권도보5분, 초중학세권,  교통편리, 상가주택, 넓은방, 주차가",72
16,2320410622,일반상가,상가,월세,23.05.13.,2/2,5000,37.520114,126.853245,1,서향,o권리금협의o신정네거리역 초역세권o전면 노출 좋은 상가o,118.08
17,2320422800,일반상가,상가,월세,23.05.13.,B1/3,2000,37.52575,126.863768,1,서향,목동역 초역세권 유동인구 많고 맛집즐비 무권리 호프집추천,100
18,2320386045,일반상가,상가,월세,23.05.13.,1/3,1500,37.521677,126.841481,1,동향,강서초 앞 위치좋아요  인테리어사무실  카페  공방 다용도 추천,27.88
19,2320411722,일반상가,상가,월세,23.05.13.,1/4,2000,37.526632,126.86257,1,남서향,목동역1번출구 초역세권 술집 거리 도로변 위치 미쳤음,29.7
0,2320381305,복합상가,상가,매매,23.05.13.,2/41,117000,37.528179,126.875788,1,서향,목동 최고의 상권 투자가치 최고 안정된 임대수익창출,112.69
1,2320378411,일반상가,상가,월세,23.05.13.,1/4,4000,37.525838,126.860848,1,남향,대로변 유동인구 배후수요탄탄 ,60
2,2320381637,단지내상가,상가,월세,23.05.13.,1/35,5000,37.529507,126.875137,1,남향,"실6 무인점포, 테이크아웃 추천, 시설인수도 가능, 목동메인상권",19.8
3,2320322301,일반상가,상가,월세,23.05.13.,1/2,5000,37.525379,126.863603,1,동향,목동역 초역세권 유동인구 많고 장사잘되는 먹자골목 점포,84.3
4,2320380618,복합상가,상가,월세,23.05.13.,2/41,10000,37.528179,126.875788,1,남향,"목동 최고의 상권 요식업추천. 평일,주말 꾸준한 매출.",259.02
5,2320381122,복합상가,상가,매매,23.05.13.,B1/35,90000,37.529507,126.875137,1,동향,목동 최고의 상권 위치좋음 유동인구많음,84.2
6,2320383581,단지내상가,상가,월세,23.05.13.,1/31,5000,37.524357,126.869943,1,서향,"성업중인 프렌차이즈점, 유동인구 많으며  목동 최고 중심상권 권리금 있음",46.69
7,2320375043,일반상가,상가,월세,23.05.13.,2/3,1500,37.537738,126.827791,1,남동향,개방감 좋은 코너 2층 상가 임대 내부화장실,81.1
8,2320385861,일반상가,상가,월세,23.05.13.,2/9,10000,37.51473,126.840885,1,남향,남부순환로 대로변에 위치한 노출잘되는 건물. 학생들 대상 업종 환영.,360
9,2320380230,일반상가,상가,매매,23.05.13.,3/41,220000,37.528179,126.875788,1,서향,"목동 최고의 상권 유동,상주인구 많은 상권 수익률4 투자가치최고",226.81
10,2321382610,일반상가,상가,월세,23.05.19.,1/4,4000,37.522194,126.852554,1,남향,신정네거리역 부근,110.38
11,2321337852,일반상가,상가,매매,23.05.19.,1/10,200000,37.516815,126.839931,1,북향,"아주 좋은 점포임,",109.79
12,2321337424,일반상가,상가,매매,23.05.19.,1/13,400000,37.517795,126.840795,1,남향,,218.25
13,2320364940,일반상가,상가,월세,23.05.12.,2/4,2000,37.538091,126.872967,1,남동향,"현재성업중,큰대로변 광고효과좋음.",49.22
14,2320347250,일반상가,상가,월세,23.05.12.,1/2,4000,37.518412,126.852949,1,서향,"1층 코너건물, 먹자 상권, 요식업 추천",58
15,2320340622,일반상가,상가,월세,23.05.12.,2/5,4000,37.520939,126.872755,1,북향,자유업 한의원 미용실추천 대로변 버스정류장앞 ,92.82
16,2320347789,일반상가,상가,월세,23.05.12.,1/7,1000,37.521585,126.841118,1,서향,강서초앞대로변점포 1층 상가 권리금 있음,44.2
17,2320369350,일반상가,상가,월세,23.05.12.,2/4,4000,37.519621,126.853392,1,서향,"무권리 대로변상권, 저렴한월세, 신정네거리역초역세권",77.75
18,2320361979,일반상가,상가,월세,23.05.12.,3/4,1000,37.539429,126.869024,1,남동향,"엘베있음,3층전체,내부화장실",94.74
19,2320355722,복합상가,상가,월세,23.05.12.,1/10,50000,37.539156,126.866356,1,남서향,금융기관추천,444
0,2320340295,일반상가,상가,월세,23.05.12.,1/5,2000,37.520939,126.872755,1,북향, 사무실추천 무권리  버스정류장1분 ,27
1,2320337942,일반상가,상가,월세,23.05.12.,1/4,2000,37.508976,126.865438,1,남향,분식등 요식업추천,66.72
2,2320277548,일반상가,상가,월세,23.05.12.,1/13,3000,37.521307,126.839917,1,남향,강서초 대로변 깨끗한 상가 주차가능  권리금 있어요,57.2
3,2320286913,일반상가,상가,월세,23.05.12.,2/4,2000,37.518858,126.87486,1,,"저렴한 임대료,무권리금 1층까지 함께 201제곱미터 4000에220",108.07
4,2320265593,일반상가,상가,월세,23.05.12.,B1/4,12000,37.519941,126.858684,1,남향,대단지아파트인근.넓은공간.창고나 공장등 다양한업종가능,115
5,2320336280,일반상가,상가,월세,23.05.12.,1/2,2000,37.533042,126.834628,1,동향,저렴한 권리금으로 상권좋은 시장에서 대박의 꿈을,40.94
6,2320313722,일반상가,상가,매매,23.05.12.,2/6,27000,37.539615,126.869378,1,서향,마을버스대로변  정거장앞  안정적수익률 주차가능  주변상권좋음,87.17
7,2320280315,일반상가,상가,월세,23.05.12.,3/4,2000,37.540488,126.864034,1,서향,등촌대로변 평수대비 저렴한 월세,100
8,2320266334,일반상가,상가,월세,23.05.12.,1/5,50000,37.529154,126.832331,1,남동향,"신월IC부근통건물사용가능,한방요양병원추천",2122.99
9,2320278922,일반상가,상가,월세,23.05.12.,3/16,15000,37.521462,126.85291,1,남동향,"신정네거리역코너초역세권,무권리점포,병원학원추천",247.58
