,atclNo,atclNm,rletTpNm,tradTpNm,atclCfmYmd,flrInfo,prc,lat,lng,sameAddrCnt,direction,atclFetrDesc,spc2
17,2323750205,일반상가,상가,월세,23.06.05.,3/9,8000,37.568705,126.986557,1,북향,"유동인구 많은 종각, 청계천 뷰",138.23
18,2323763648,일반상가,상가,월세,23.06.05.,1/1,1000,37.573473,126.990795,2,동향,익선동 한옥카페거리 내  보증금 저렴한 아담한 술집 권리금 협의,31.14
19,2323751474,일반상가,상가,월세,23.06.05.,1/6,6000,37.571918,126.980839,1,남향,"1호선5호선중심지,무권리상가, 오피스중심상가,즉시입주가능",99.17
0,2323719439,복합상가,상가,월세,23.06.05.,1/20,2500,37.570464,126.97985,1,북향,유동많은 종각역 초대형 복합상가 1층 매장,23.1
1,2323549930,일반상가,상가,월세,23.06.05.,3/5,4000,37.581,127.003515,1,남동향,혜화역5분거리 유동인구 많은 무권리매장,174
2,2323718814,일반상가,상가,월세,23.06.05.,1/15,70000,37.575904,126.983441,1,남향,"안국역 사거리 코너, 리모델링 마친 최고 자리무권리 매장",677.6
3,2323719589,복합상가,상가,매매,23.06.05.,B1/16,122680,37.570656,127.001207,1,동향,"신축 분양300여 세대 오피스텔 빌딩세탁소,필라테스 등 추천",91.17
4,2323719480,복합상가,상가,월세,23.06.05.,2/16,5000,37.570656,127.001207,1,남향,종로5가 광장시장 옆 대로변 지하철 입구 신축 무권리 상가,24.01
5,2323719076,일반상가,상가,월세,23.06.05.,1/3,10000,37.569347,126.986802,1,동향,"관철동 먹자골목 목 좋은 자리각종 음식점,포차,카페 등 추천.",47.93
6,2323719141,일반상가,상가,월세,23.06.05.,2/3,10000,37.572083,126.98167,1,북향,"종각역,종로구청 주변 목 좋은 상가음식점,호프집 추천합니다.",105.76
7,2323719544,복합상가,상가,매매,23.06.05.,B1/16,47810,37.570656,127.001207,1,남향,신축 분양 상가 매매광장시장 옆  목 좋은 빌딩.,35.53
8,2323718995,일반상가,상가,월세,23.06.05.,1/5,10000,37.570649,126.99958,1,북향,종로5가 광장시장 입구 하루종일 엄청난 유동카페 강력 추천,59.77
9,2323653148,복합상가,상가,월세,23.06.05.,1/18,5000,37.572005,127.016033,1,서향,"지하철1,6호선 떠블역세권이며 동묘앞역 5번출구앞,권리금없음",50.56
10,2323719746,일반상가,상가,매매,23.06.05.,1/16,47340,37.570656,127.001207,1,서향,종로5가 전철역광장시장 입구 대로변 신축 상가 분양무권리,16.1
11,2323719342,일반상가,상가,월세,23.06.05.,4/8,4000,37.572865,126.980768,1,남향,"종로구청 앞 목 좋은 무권리 자리사무실,미용실,무용학원 등 추천",114.68
12,2323712638,일반상가,상가,월세,23.06.05.,B1/5,10000,37.576135,126.990307,1,동향,"무권리 상가로 창덕궁앞 입지좋은 상가이며 레스토랑,바,외국인음식점 추천",217.32
13,2323719513,복합상가,상가,매매,23.06.05.,B1/16,41520,37.570656,127.001207,1,남향,신축 분양 상가 종로 5가 대로변 메인 상권광장시장 앞 무권리,30.86
14,2323719034,복합상가,상가,월세,23.06.05.,1/12,30000,37.571032,126.980491,1,동향,종각역.종로구청 앞 1층 대형 매장입니다.,454.47
15,2323718881,일반상가,상가,월세,23.06.05.,1/1,500,37.572373,126.979662,1,북향,종로구청 바로 앞 최고 자리매우 저렴한 임대료테이크아웃 강추,16.5
16,2323719123,복합상가,상가,월세,23.06.05.,1/24,10000,37.571115,126.981388,1,북향,종각역 초대형 복합빌딩 1층 코너 상가무권리,36.87
17,2323719296,일반상가,상가,월세,23.06.05.,1/1,5000,37.57514,126.982188,1,서향,"안국역과 종로구청 사이 유동 많은 판매점,사무실 자리무권리",49.59
18,2323719783,일반상가,상가,월세,23.06.05.,2/12,20000,37.569708,126.984278,1,남향,종각역 관철동 먹자골목 최고 요지 아주 넓은 매장,419.8
19,2322373720,일반상가,상가,매매,23.05.25.,1/1,600000,37.572333,126.979666,1,,"종로구청 바로앞 토지 매매가 협의가능  투자가치높은 땅, 신축가능 ",44.63
0,2322233160,일반상가,상가,월세,23.05.25.,B1/4,2000,37.570194,127.010322,1,북향,동대문역 번화가에 위치한 노래주점,131.25
1,2322295361,일반상가,상가,월세,23.05.25.,1/9,7000,37.569951,126.986647,1,북향,"종각 및 종로2가 대로변 1층 무권리 상가, 가시성 좋은 곳",59.5
2,2322296249,일반상가,상가,월세,23.05.25.,2/9,3000,37.569951,126.986647,1,북향,"종각 및 종로2가 대로변 2층 노출 상가, 가시성 좋은 곳, 판매점 추천",66.12
3,2322264615,일반상가,상가,월세,23.05.25.,1/5,5000,37.571205,127.001372,2,남향,종로5가역 초초역세권 대로변 코너 건물의 유동인구 엄청 많은 상가 자리,26.45
4,2322298977,일반상가,상가,월세,23.05.25.,1/9,8000,37.569951,126.986647,1,북향,"종각 종로2가 대로변 1층과 2층 통임대, 가시성 좋은 곳, 무권리 상가",125.62
5,2322333323,단지내상가,상가,월세,23.05.25.,1/2,8000,37.57084,126.963559,2,남서향,"권리금무, 대단지아파지 내 단지 상가, 유동인구풍부 ",33.01
6,2322351538,단지내상가,상가,매매,23.05.25.,1/2,85000,37.57084,126.963559,1,남서향,,49
7,2322863982,일반상가,상가,월세,23.05.30.,B1/12,10000,37.575406,126.973253,1,북향,"경복궁역 바로 앞, 관리 잘 된 빌딩내 상가",135.02
8,2321646237,복합상가,상가,월세,23.05.22.,B2/19,1000,37.571498,126.998656,1,서향,1년간 월세지원 푸드코트내 상가 양식중식찌개 샌드위치등 추천 즉시입주,27.88
9,2322112356,복합상가,상가,월세,23.05.24.,1/20,2000,37.570464,126.97985,1,동향,광화문 특급 상가 입니다,14.02
10,2324683497,일반상가,상가,월세,23.06.10.,1/6,3000,37.588572,126.995203,1,남서향,성균관대 후문 상권,28.28
11,2324681257,일반상가,상가,월세,23.06.10.,전체층/2,5000,37.571304,127.001675,1,남향,"현성업중인 음식점, 손님많아요",72.72
12,2324683472,일반상가,상가,월세,23.06.10.,1/1,2000,37.589113,126.994846,1,동향,성균관대 후문 상권,23.1
13,2323115752,일반상가,상가,월세,23.05.31.,5/7,7000,37.569676,126.985214,1,남향,"종각역 인근 상가 건물 임대 학원, 사무실 추천",257.05
14,2324683559,일반상가,상가,월세,23.06.10.,1/4,3000,37.588713,126.995013,1,북서향,성균관대 후문 상권,66
15,2323209600,일반상가,상가,월세,23.06.01.,1/4,3000,37.595443,126.963977,1,서향,대로변 상가,33
16,2324718531,일반상가,상가,월세,23.06.10.,1/1,2000,37.573604,126.988038,1,북향,위치최고 낙원상가 1층 약30㎡ 일반음식점,30
17,2324772438,일반상가,상가,월세,23.06.10.,1/1,7000,37.574021,126.989431,1,남서향,시세보다 저렴한 익선동 핫플 현재 성업중,56.2
18,2323703410,단지내상가,상가,매매,23.06.03.,B1/13,55000,37.572573,126.981825,1,남향,,69.49
19,2323703173,단지내상가,상가,월세,23.06.03.,B1/13,4000,37.572573,126.981825,1,남향,,69.49
0,2323649319,일반상가,상가,월세,23.06.03.,1/1,1000,37.580679,127.005854,1,남향,남산뷰. 공간대여. 공방. 작업실. 무인판매점. 사무실 등 채광. 11형,36
1,2323675011,단지내상가,상가,월세,23.06.03.,1/13,3000,37.572573,126.981825,2,남향,,53.09
2,2323695300,일반상가,상가,월세,23.06.03.,2/4,10000,37.579296,126.969647,1,북동향,"경복궁역 서촌 무권리 점포, 전용29P",95.86
3,2323688058,일반상가,상가,월세,23.06.03.,1/2,10000,37.575519,126.983678,1,북향,"안국동 사거리 코너, 눈에 확 띄는 기 막힌 자리, 약국 등 추천",26.61
4,2323675028,일반상가,상가,월세,23.06.03.,2/13,30000,37.570498,126.974758,2,동향,"실사진O, 대로변 무권리 점포, 전용 100P",330.57
5,2323669052,일반상가,상가,월세,23.06.03.,B2/17,70000,37.571923,126.987261,1,남서향,인사동 초입 가시성 뛰어난 상가 푸드코트 미술관 체험관 추천,774.29
6,2323666953,일반상가,상가,월세,23.06.03.,1/4,5000,37.57481,127.020688,1,남향,숭인동 대로 노출 좋은 무권리 상가 판매점 각종 프랜차이즈 서비스업 추천,46
7,2323695668,일반상가,상가,월세,23.06.03.,4/4,8000,37.579296,126.969647,1,북동향,"경복궁역 서촌 무권리 점포, 전용19P",62.8
