,atclNo,atclNm,rletTpNm,tradTpNm,atclCfmYmd,flrInfo,prc,lat,lng,sameAddrCnt,direction,atclFetrDesc,spc2
19,2323403575,일반상가,상가,월세,23.06.02.,1/3,8000,37.55035,127.049826,1,동향,"전용 28 , 와인바, 위스키 바 추천, 대형 소속사 인근 위치",92.5
0,2323380978,단지내상가,상가,월세,23.06.02.,2/27,4000,37.564399,127.034953,2,남향,먹자라인 코너의 위치좋은 음식점,54.84
1,2323370519,일반상가,상가,월세,23.06.02.,4/4,5000,37.547057,127.046725,3,남향,무권리 신축 뚝섬역1분 전면통유리 내외부 컨디션 좋은 상가,49
2,2323361515,일반상가,상가,월세,23.06.02.,3/4,10000,37.549357,127.054669,1,남향,"성수 3층과 4층 통임대, 빈티지 건물,권리금 없는 상가 ",165.86
3,2323357146,일반상가,상가,월세,23.06.02.,1/7,7000,37.551384,127.048539,2,북향,"주차최고, 층고 훌륭, 광나루로 대로변 쇼룸",165.29
4,2323080554,일반상가,상가,월세,23.05.31.,1/6,8000,37.541184,127.049288,1,동향,"전용37 신축급 1층,지하 두개층 와인바,쇼룸,스튜디오,디저트카페",123.74
5,2323368763,일반상가,상가,월세,23.06.02.,1/3,1000,37.561648,127.03109,1,서향,유동인구많음 주민청사옆 코너건물 위치좋은 상가,30
6,2323378541,일반상가,상가,월세,23.06.02.,1/4,2500,37.560519,127.027416,1,남향,"주도로에위치하며 배후 아파트단지와 주택가 혼재,부가세별도",28.5
7,2323361721,일반상가,상가,월세,23.06.02.,1/4,1500,37.548457,127.04883,4,북서향,"유동인구 많은 상원길 소형상가, 노출효과 좋은 코너자리",15
8,2323386489,일반상가,상가,월세,23.06.02.,1/4,2000,37.548632,127.04838,2,서향,전용9 뚝섬역역세권 상원길 대로변 1층 상가,30
9,2323380982,일반상가,상가,매매,23.06.02.,1/1,40000,37.566882,127.024592,1,서향,센트라스 상가 안정적인 수익성 장기계약 세안고 매매 추천,50.73
10,2323358587,일반상가,상가,월세,23.06.02.,4/9,5000,37.542251,127.049061,2,서향,"한개층 전체사용, 무권리 , 저렴한 임대료, 주차가능",182
11,2323370702,일반상가,상가,월세,23.06.02.,3/4,5000,37.547057,127.046725,6,남향,무권리 신축 뚝섬역1분 전면통유리 내외부 컨디션좋은 상가,49
12,2323378149,일반상가,상가,월세,23.06.02.,B1/5,3000,37.548791,127.048981,2,남서향,뚝섬역 인근 무권리 지하 대형평수,171
13,2323380544,일반상가,상가,월세,23.06.02.,B1/3,1000,37.565089,127.030302,1,서향,"상왕십리역 인근 쓰임새 많은 지하 1층 사무실,점포,창고",66.1
14,2323369612,일반상가,상가,월세,23.06.02.,6/8,8000,37.547278,127.049018,2,북향,"뚝섬역 신축 상가사무실, 신축후 첫입주, 내외부컨디션 최상, 무권리",132
15,2323383274,일반상가,상가,월세,23.06.02.,1/4,3000,37.542118,127.048548,1,남동향,"성수동,새촌,실10,대로변,매장,편의점",33.05
16,2323364677,일반상가,상가,월세,23.06.02.,2/6,15000,37.547942,127.046196,1,남향,실90 l 뚝섬역 바로 앞 l 무권리 상가,297.52
17,2323357116,일반상가,상가,월세,23.06.02.,1/2,9000,37.539289,127.061478,1,서향,"최근 가장 핫하게 떠오르는 이곳, 건물 통임대",91.5
18,2323361255,일반상가,상가,월세,23.06.02.,1/4,30000,37.549357,127.054669,2,남향,"성수 1층과 2층 통임대, 빈티지 건물,권리금 없는 상가 ",299.2
19,2323360636,일반상가,상가,월세,23.06.02.,4/4,3000,37.546133,127.050073,3,북동향,"뚝섬역 사거리 무권리 상가, 내부컨디션 깔끔, 루프탑 사용가능",56.2
0,2322151976,일반상가,상가,월세,23.05.25.,B1/5,8000,37.548712,127.048858,1,남향,"무권리 45p근생용도, sns맛집 브리비트 입점건물, A급 신축 첫입주",174.84
1,2324445212,단지내상가,상가,매매,23.06.08.,1/2,40000,37.566114,127.027626,1,서향,,50.73
2,2323283528,단지내상가,상가,월세,23.06.01.,1/14,3000,37.550299,127.051556,1,동향,전용22 즉시입주 신축 무권리 첫입주 지식산업센터 편의점 단독입점,74.4
3,2323302735,일반상가,상가,월세,23.06.01.,3/4,3000,37.549861,127.066575,3,남동향,송정동 신축건물 20p 상가사무실,82.59
4,2323310044,일반상가,상가,월세,23.06.01.,B1/4,2000,37.537103,127.05109,1,남동향,"실 54, 무권리, 업종제한없음, 깔끔한 내부",178
5,2323318423,일반상가,상가,월세,23.06.01.,B1/3,4000,37.547719,127.066841,1,동향,화양사거리 인근 대로변 지층 무권리 공실 임대 진행합니다.,218.84
6,2323280264,일반상가,상가,월세,23.06.01.,1/4,4000,37.539382,127.04886,2,서향,"무권리, 주차가능, 깔끔한 상가",127
7,2323296602,일반상가,상가,월세,23.06.01.,3/4,13000,37.549548,127.044709,4,북서향,실 47 무권리 대로변 노출상가 무권리 3층,157.36
8,2323339233,일반상가,상가,매매,23.06.01.,5/15,28000,37.566114,127.027626,1,남향,대로변소형상가 추천드립니다,29
9,2323344374,단지내상가,상가,월세,23.06.01.,1/4,5000,37.567057,127.044707,1,북동향,1층과 2층 동시임대 또는 각각임대 가능한 대로변 무권리 상가점포,330
10,2323271586,일반상가,상가,월세,23.06.01.,7/7,45000,37.549499,127.055356,1,북향,"내부연결 대형화물EV, 대로변 신축급빌딩, 근생용도 254p, 층고 5m",839.67
11,2323303884,일반상가,상가,월세,23.06.01.,1/3,5000,37.553339,127.019576,1,남서향,,66
12,2323271190,일반상가,상가,월세,23.06.01.,7/8,10000,37.541907,127.05464,1,남향,"연무장길 인근 신축 건물 내,외부 인테리어 최상",99
13,2323321218,일반상가,상가,월세,23.06.01.,4/4,3000,37.539626,127.056764,4,북향,성수동 스튜디오 사무실 작업실 추천 전용 30,111.33
14,2323276852,일반상가,상가,월세,23.06.01.,2/2,3000,37.555121,127.070853,1,남동향,"루프탑 사용, 리모델링  사무실,실평16, 스튜디오, 작업실등",54.39
15,2323311354,일반상가,상가,월세,23.06.01.,B1/2,3000,37.546061,127.047146,1,남향,리모델링한 건물 첫번째 임차인 구합니다 상권 너무 좋습니다,33.4
16,2323324244,일반상가,상가,월세,23.06.01.,4/4,5000,37.539626,127.056764,1,북향,성수동 루프탑 있는 전용 47 상가,124.82
17,2323280821,단지내상가,상가,매매,23.06.01.,2/2,200000,37.569377,127.024706,1,동향,초대형 사무실 금액 조정가능 안정적 수익률 코너자리 엘리베이터 앞,215.28
18,2323323717,일반상가,상가,월세,23.06.01.,1/7,9000,37.541266,127.050694,1,동향,"성수동 신축 1층 전용36 음식점, 카페, 애견샵 추천 저렴한 권리",122
19,2324580732,단지내상가,상가,월세,23.06.09.,B1/4,300,37.541166,127.014608,1,남향,"단지상가 지하1층,자유업종,주차가능,엘리베이터",13.46
0,2323258301,단지내상가,상가,월세,23.06.01.,1/14,3000,37.550602,127.051708,1,동향,전용22 즉시입주 신축 무권리 첫입주 지식산업센터 편의점 단독입점,74.4
1,2323199349,일반상가,상가,월세,23.06.01.,B1/4,2000,37.539848,127.050509,1,북향,"무권리 전28 성수 이마트 대로변 지층 상가,사무실",92
2,2323205009,일반상가,상가,월세,23.06.01.,B1/9,8000,37.544682,127.057011,8,남향,전용112 성수역 바로앞 대형 평수 상가,371
3,2323269591,일반상가,상가,월세,23.06.01.,5/8,5000,37.541907,127.05464,2,남향,"연무장길 인근 신축 건물 내,외부 인테리어 최상",56.24
4,2323206199,일반상가,상가,월세,23.06.01.,3/15,5000,37.564349,127.035877,1,동향,무권리 신축 대로변 냉난방완비 초역세권 메인대로 초특급상권 ,61.02
5,2323265122,일반상가,상가,월세,23.06.01.,1/4,30000,37.549357,127.054669,1,남서향,성수동 1 2층 연층 내부계단 임대면적 약 90 신규인테리어공사,264.46
6,2323218145,일반상가,상가,월세,23.06.01.,1/7,7000,37.551384,127.048539,1,북향,높은 층고 고급진 마감 및 내부설비 고객 주차 편리,165.29
7,2323205237,일반상가,상가,월세,23.06.01.,2/15,5000,37.564349,127.035877,1,동향,신축 냉난방완비 대로변 쿼트러플 역세권 메인대로 초특급상권 다용도상가,61.02
8,2323252648,일반상가,상가,월세,23.06.01.,1/4,2000,37.548632,127.04838,1,남서향,.대박 자리에 나타난 합리적인 권리금이 있는 1층 상가,29.7
9,2323234759,일반상가,상가,월세,23.06.01.,B1/3,4000,37.545733,127.055015,1,남향,성수역 초역세권 전용55 높은층고 주차가능 지층상가 ,180
10,2323228765,일반상가,상가,월세,23.06.01.,B1/4,2000,37.53921,127.061688,1,북동향,"영동대교 인근, 실40 가성비 좋은 지하 상가 사무실.",150.88
11,2323201786,일반상가,상가,월세,23.06.01.,B1/4,2000,37.53921,127.061688,1,남향,깨끗한 지하 상가 사무실,135
12,2323215937,복합상가,상가,월세,23.06.01.,1/2,2500,37.569377,127.024706,1,서향,텐즈힐 메인통로 위치 좋은 점포입니다,12.14
13,2323240936,일반상가,상가,월세,23.06.01.,1/3,9000,37.546677,127.052941,1,북동향,"평일매출만 월 6천, 지식산업센터 상가동 1층 매물입니다.",128.8
14,2323223393,복합상가,상가,월세,23.06.01.,1/2,3000,37.569377,127.024706,1,서향,위치 좋은 텐즈힐상가 임대입니다,37.05
15,2323243854,일반상가,상가,월세,23.06.01.,2/7,5000,37.55565,127.020212,1,서향,"초역세권 학원자리, 2,3층 동시임대가능, 가시성최고, 엘베유",86.03
16,2323209882,일반상가,상가,월세,23.06.01.,5/5,3000,37.545981,127.049522,1,남향,뚝섬역 무권리 신축 먹자상권 탑층 루프탑추가사용가,57.74
17,2323215163,일반상가,상가,월세,23.06.01.,1/3,10000,37.5491,127.056063,3,서향,성수역 3번출구 먹자골목라인 전용 약 60 음식점,216.82
18,2323239339,복합상가,상가,매매,23.06.01.,1/2,128000,37.569377,127.024706,1,서향,텐즈힐 상가 위치좋고 전면이 좋은 테라스 상가입니다,74.01
19,2323219571,일반상가,상가,월세,23.06.01.,1/6,10000,37.541397,127.0492,4,동향,"성수동 대형평수 상가, 베이커리카페, 갤러리, 전시장, 쇼룸 추천",166.39
0,2323185452,일반상가,상가,월세,23.06.01.,1/4,1500,37.539848,127.050509,1,서향,"성수동 대로변 인테리어 이쁜 점포, 노출, 채광좋음, 실7",22.68
1,2322042598,일반상가,상가,월세,23.05.24.,1/3,2000,37.548397,127.065276,1,남향,전용16p 무권리 가시성 매우 좋은 1층 코너 상가점포,54
2,2321631518,일반상가,상가,월세,23.05.24.,1/3,5000,37.561528,127.03152,1,북서향,매력적인 통임대,93.6
3,2323198764,일반상가,상가,월세,23.06.01.,1/6,8000,37.541184,127.049288,1,동향,성수동 신축급 컨디션 연층사용 상가,124
4,2323174398,일반상가,상가,월세,23.06.01.,B1/4,2000,37.545827,127.049524,2,북향,"뚝섬역 도보2분 지1층 상가, 깔끔한 내부인테리어 ",66
5,2322841399,단지내상가,상가,월세,23.05.30.,B1/5,1000,37.543275,127.011569,1,동향,"주출입구 바로 앞, 모든업종 가능, 렌트프리 가능",15.48
6,2323181101,일반상가,상가,월세,23.06.01.,B1/3,4000,37.545733,127.055015,1,남향,실평 55 성수역도보2분 주차가능 높은층고  한개층단독사용,181
7,2322884155,일반상가,상가,월세,23.05.30.,2/16,19000,37.56301,127.0332,1,남향,전용47폄 왕십리 메인상권 신축  병의원 학원추천 ,156
8,2323196231,일반상가,상가,월세,23.06.01.,1/1,6500,37.566403,127.036139,2,남향,1층 무권리 도선사거리 가시성 최고  코너상가점포,86
9,2321967796,일반상가,상가,월세,23.05.24.,5/5,3000,37.545981,127.049522,1,남향,"루프탑 사용, 뚝섬역 2분,  3면창, 실평17. 근생사무실",57.7
10,2323107478,일반상가,상가,월세,23.06.01.,4/9,9000,37.550713,127.050474,1,남향,뚝섬역 도보 5분거리 신축급 사무실 단독층사용,205.99
11,2323160197,일반상가,상가,월세,23.06.01.,B1/5,12000,37.56272,127.032567,1,북향,운동시설 추천 대로변 대형점포,495.87
12,2323179173,일반상가,상가,월세,23.06.01.,1/7,9000,37.541266,127.050694,4,남동향,"무권리신축,쇼룸,카페,음식점,사무실",161.47
13,2323163398,일반상가,상가,매매,23.06.01.,1/6,100000,37.557914,127.027118,1,남동향,유동인구많은  주변아파트밀집지역 초역세권 프라자상가,22.9
14,2324143346,단지내상가,상가,매매,23.06.07.,B4/2,68000,37.553808,127.01885,1,북향,,73.1
15,2323165993,일반상가,상가,월세,23.05.31.,8/9,10000,37.545893,127.047947,1,북동향,"역세권 신축급 빌딩, 무권리 57p 근생용도, 주차2대, A급 컨디션",190
16,2323140618,일반상가,상가,월세,23.05.31.,4/4,3000,37.539626,127.056764,3,북향,성수동 카페거리 전용30 스튜디오 사무실,100
17,2323147973,일반상가,상가,월세,23.05.31.,4/4,3000,37.539626,127.056764,1,북향,성수동 카페거리 전용18 스튜디오 사무실,61
18,2323124862,일반상가,상가,월세,23.05.31.,2/3,1500,37.550767,127.023394,1,북향,즉시 입주 가능.신금호역인접.사무실 스튜디오 추천.,82.64
19,2324377050,단지내상가,상가,월세,23.06.08.,B1/3,5000,37.548342,127.013904,1,동향,"금호역 O 현재 성업중임 O 까페,베이커리 추천 O",51.42
0,2323113228,일반상가,상가,월세,23.05.31.,B1/3,2500,37.549003,127.048431,2,동향,전용50 무권리 가성비 최고 역세권 지하상가,134.88
1,2323067981,일반상가,상가,월세,23.05.31.,B1/5,3000,37.548791,127.048981,3,북향,뚝섬역 상원길 무권리 지하 상가 전용 50,166.41
2,2323123300,일반상가,상가,월세,23.05.31.,1/4,6000,37.542358,127.055288,1,북향,핫한 메인 연무장길 사거리 1층 노출 최대 점포 성수역세권 도보 3분,49.68
3,2323041224,일반상가,상가,월세,23.05.31.,1/3,10000,37.5491,127.056063,1,,전용60P 성수역 먹자골목 1층대형상가,216.82
4,2323076234,단지내상가,상가,월세,23.05.31.,1/7,2500,37.568136,127.043717,1,서향,마장역 인근 1층 무권리 상가 임대,52.92
5,2323101111,일반상가,상가,월세,23.05.31.,1/4,5000,37.541713,127.058308,15,남동향,연무장길 유동 많은 1층 상가,34
6,2323093984,일반상가,상가,월세,23.05.31.,B1/4,2000,37.538455,127.052199,1,북향,"無무권리 성수동 조용한 골목 상가점포,사무실,연습실,실42",172.26
7,2323011460,단지내상가,상가,월세,23.05.31.,1/2,5000,37.552839,127.022455,1,북향,,109.23
8,2323067457,일반상가,상가,월세,23.05.31.,3/4,3000,37.542676,127.012675,1,남동향,권리금없슴 아파트 10000여 세대 대로변 중심상가 대로변기준 2층,118.8
9,2323095501,일반상가,상가,월세,23.05.31.,1/3,10000,37.555627,127.069524,1,남서향,중랑천 보이는 뷰 맛집.,73
10,2323012529,일반상가,상가,월세,23.05.31.,5/5,3000,37.545981,127.049522,1,남향,"신축 뚝섬 역세권, 핫플레이스 루프탑상가",39.6
11,2323046679,일반상가,상가,월세,23.05.31.,2/4,3000,37.554551,127.020498,1,남동향,신금호역 역세권. 대로변 좋은 입지. ,39
12,2323021872,일반상가,상가,월세,23.05.31.,1/2,3000,37.555121,127.070853,1,남동향,"주택  리모델링  사무실, 스튜디오, 작업실등",54.39
13,2323054903,일반상가,상가,월세,23.05.31.,B1/3,1000,37.556624,127.071892,1,동향,＂동일로 대로변 노출성 좋은 위치 가성비 좋은 공간 ＂,105.7
14,2323058687,일반상가,상가,월세,23.05.31.,B1/3,3500,37.543857,127.051173,1,남향, 연무장길 일층노출지하 빈티지샵 주점강추,120
15,2323070777,일반상가,상가,월세,23.05.31.,1/3,30000,37.548448,127.045716,2,남서향,"뚝섬역,블루보틀 인근 무권리 통임대",314.52
16,2323012499,일반상가,상가,월세,23.05.31.,2/2,5000,37.543338,127.054249,1,남서향,"유동인구 대박난 연무장, 귀한 루프탑 상가",60.65
17,2323035485,일반상가,상가,월세,23.05.31.,2/5,10000,37.547611,127.04338,1,남서향,"💢 아뜰리에길 대표건물 2층 실30 쇼룸, 사무실",99.1
18,2323104279,일반상가,상가,월세,23.05.31.,2/4,6000,37.538309,127.05541,1,남서향,무권리 스튜디오 사무실,198.3
19,2323025797,일반상가,상가,월세,23.05.31.,1/5,30000,37.554335,127.01987,1,북향,"무권리,신금호초역세권위치,프렌차이즈추천,즉시입주",102.48
0,2323011449,단지내상가,상가,월세,23.05.31.,1/2,1000,37.552839,127.022455,1,,"업종다양, 현공실, 주차장 완비",25.24
1,2323011245,일반상가,상가,월세,23.05.31.,B1/4,2000,37.539848,127.050509,1,북향,"내부컨디션 깔끔한 지층 , 다용도 공간, 저렴한 임대료, 무권리",100.98
2,2324725283,일반상가,상가,월세,23.06.10.,1/16,8000,37.56301,127.0332,4,남향,1층 무권리 왕십리대로변  메인상권  판매점등 다용도 상가,26.18
3,2324733201,일반상가,상가,월세,23.06.10.,5/6,5000,37.548401,127.04732,4,서향,뚝섬역 초역세권 코너 건물 상가 주차가능 EL,137
4,2324743824,일반상가,상가,월세,23.06.10.,1/2,3000,37.564594,127.030795,1,남동향,"도선동 먹자초입, 코너자리, 가시성 뛰어난 1층 상가",73.72
5,2324724531,단지내상가,상가,매매,23.06.10.,1/3,91000,37.56496,127.02956,1,남향,상왕십리역. 대단지 아파트 연결상가.안정적인 임대수익.투자물건,88.81
6,2324762490,일반상가,상가,월세,23.06.10.,2/5,10000,37.547611,127.04338,3,남서향,아뜰리에길 초입 쇼룸 가능한 사무실 상가,97.13
7,2324776664,일반상가,상가,월세,23.06.10.,2/3,3000,37.563765,127.032707,3,동향,"유동인구 많은 이면도로 코너자리, 상가 및 사무실 모두 가능",81.83
8,2324724150,단지내상가,상가,매매,23.06.10.,1/3,93000,37.56496,127.02956,1,남향,상왕십리역 지하철 연결상가 안정적인 유동인구 착한 매매 가격,73.97
9,2324773531,일반상가,상가,월세,23.06.10.,1/5,15000,37.544287,127.055337,6,,성수역 초역세권 유동인구 많은 1층 27p 무권리상가,89.25
10,2324789739,일반상가,상가,월세,23.06.10.,1/6,20000,37.563692,127.031675,1,남향,왕십리대로변 1층 동물병원 편의점 약국 커피 베이커리 핸드폰 기타 다용도,97
11,2324741003,일반상가,상가,월세,23.06.10.,3/3,10000,37.547822,127.022573,1,북향,,214.8
12,2324767772,일반상가,상가,월세,23.06.10.,1/5,40000,37.54534,127.060492,3,북동향,"전용164, 층고5m, 대형 1층 상가사무실",540.8
13,2324779627,일반상가,상가,월세,23.06.10.,B4/1,5000,37.544968,127.013862,1,남향,,31.75
14,2324733377,일반상가,상가,월세,23.06.10.,5/6,5000,37.548401,127.04732,2,서향,뚝섬역 초역세권 코너 건물 상가 주차가능 EL,137
15,2324767094,일반상가,상가,월세,23.06.10.,1/2,5000,37.549229,127.048404,2,남서향,,90
16,2324779222,일반상가,상가,월세,23.06.10.,1/3,1500,37.558844,127.037131,3,북동향,AAA급. 대로변. 주방시설 완비. 배후수요. 왕십리역 200m,33
17,2324728027,일반상가,상가,월세,23.06.10.,2/9,6000,37.562861,127.03448,2,남서향,도선동 먹자골목내 유동많고 전면좋은 2층 상가,185
