,atclNo,atclNm,rletTpNm,tradTpNm,atclCfmYmd,flrInfo,prc,lat,lng,sameAddrCnt,direction,atclFetrDesc,spc2
18,2324131499,단지내상가,상가,월세,23.06.07.,1/12,2000,37.617469,127.036592,2,북서향,,60.3
19,2324225253,일반상가,상가,월세,23.06.07.,3/5,10000,37.63136,127.024518,1,북서향,대로변 무권리 3층 120p 사무실등 추천드립니다,387.67
0,2323971765,일반상가,상가,월세,23.06.07.,1/4,3000,37.612232,127.035785,1,남동향,"창문여고사거리 대로변 1층상가, 무권리",49.6
1,2323986839,일반상가,상가,월세,23.06.07.,2/5,5000,37.620621,127.028787,1,남서향,대로변 무권리 2층전층 48P 병의원 학원 사무실 추천,99.7
2,2323987632,일반상가,상가,월세,23.06.07.,6/6,3000,37.635384,127.030136,1,남서향,대로변 무권리 6층전층 45P 학원 사무실 쇼핑몰 대리점등 추천,158.54
3,2323973782,일반상가,상가,월세,23.06.07.,1/4,2500,37.612584,127.034768,3,남서향,"본사에서 인정받는 매출, 브랜드 그대로 양도, 종일 손님 꽉차는 매장",76.78
4,2323987387,일반상가,상가,월세,23.06.07.,1/4,3000,37.6139,127.033764,1,,2차선 대로변 주택 아파트단지 밀집인근 중국음식점 불고기 기타음식점추천,111.31
5,2323988740,일반상가,상가,월세,23.06.07.,2/3,2000,37.615421,127.02883,1,북서향,역세권 무권리 공실 40P 학원 사무실 커피숍 미용실 다용도 제조업종등 ,154.82
6,2324015514,일반상가,상가,월세,23.06.07.,4/5,10000,37.635052,127.023676,1,북동향,초역세권 80p 무권리 공실 대로변 교통편리 사무실 쇼핑몰 대리점등,264.46
7,2324045858,단지내상가,상가,월세,23.06.06.,1/9,3000,37.618519,127.034427,1,남동향,,49.59
8,2324022192,일반상가,상가,월세,23.06.06.,1/2,500,37.615563,127.034955,1,남동향,경남아파트 인근 저렴한 무권리  사무실 사용 가능 상가,20
9,2323988477,단지내상가,상가,월세,23.06.06.,3/3,1000,37.641889,127.012085,1,북서향,극동아파트 상가. 채광좋은 사무실. 빠른입주가능. 주차가능.,87.27
10,2324046974,단지내상가,상가,월세,23.06.06.,1/11,2000,37.617469,127.036592,1,서향,,60.3
11,2323924376,일반상가,상가,월세,23.06.05.,2/6,20000,37.624151,127.026598,1,,미아역 로얄매물 초역세권 최상급 컨디션 병의원 대형평수 주차편리,360.25
12,2323733329,일반상가,상가,월세,23.06.04.,B1/4,2000,37.624239,127.032035,1,남향,,129.92
13,2323542001,일반상가,상가,매매,23.06.02.,B1/4,75000,37.62717,127.037128,1,남동향,번동148 재개발 이슈 있는 지역에 위치한 1층 상가 투자가치 높음,79.65
14,2323604906,단지내상가,상가,월세,23.06.03.,1/3,1000,37.642384,127.019009,1,서향,"추천, 대단지아파트 정문 1층상가, 무권리, 주차가능 세락소추천",40.95
15,2323673965,일반상가,상가,월세,23.06.03.,2/4,2000,37.644883,127.014913,1,남향,무권리 사진첨부  대형급 상가 사무실 PC방 학원 PT 체육시설,183.11
16,2323656443,일반상가,상가,월세,23.06.03.,4/8,2000,37.640128,127.025613,2,,"수유역 초역세권 신축건물 왁싱샵, 마사지샵등 추천",60.52
17,2323677596,일반상가,상가,월세,23.06.03.,1/5,1500,37.649271,127.014365,1,서향,무권리 4.19경전철 바로 앞 대로변 요지 네일아트 대리점 사무실,42.26
18,2323613155,일반상가,상가,월세,23.06.03.,1/4,2000,37.612639,127.028432,2,,미아사거리역3분  단골확보된 1층 점포,22
19,2323674758,일반상가,상가,월세,23.06.03.,1/4,2000,37.641133,127.022725,1,서향,급매 수유역 도보5분 대로변 요지 전면부 넓은 알토란 점포,48.6
0,2323598657,일반상가,상가,월세,23.06.03.,3/8,10000,37.64133,127.029648,1,북서향,역세권 대로변 무권리 3층 122P 병의원 학원 사무실 헬스 스포츠 추천,405.26
1,2323597164,일반상가,상가,월세,23.06.03.,B1/8,5000,37.625857,127.026756,1,북서향,대로변 지하1층 천고높은 60P 지하1층 엘리베이터O 스포츠업종추천,198.34
2,2323599111,일반상가,상가,월세,23.06.03.,3/4,10000,37.624354,127.018295,1,남동향,초역세권 대로변 신축 공실 장애인시설완벽 병의원 학원 사무실 추천,175.26
3,2323598070,일반상가,상가,월세,23.06.03.,5/5,3000,37.642546,127.030091,1,남동향,역세권 대로변 무권리 5층 57p 병의원 학원 사무실 대리점 다용도 추천,191.25
4,2323598399,일반상가,상가,월세,23.06.03.,1/5,3000,37.642546,127.030091,1,남동향,대로변 무권리 1층 12p 프랜차이즈 식당 불고기 커피등 추천,36.36
5,2323596824,일반상가,상가,월세,23.06.03.,2/6,5000,37.623845,127.027481,1,북서향,대로변 2층 66P 무권리 공실 병의원 학원 헬스 필라테스 프렌차이즈추천,218.94
6,2323596383,일반상가,상가,월세,23.06.03.,2/3,20000,37.613312,127.030895,1,북서향,초역세권 무권리 44P 상가 임대 2층3층 카페 맥주 프랜차이즈 추천,146
7,2323597447,일반상가,상가,월세,23.06.03.,2/3,2000,37.629079,127.024801,1,북서향,대로변 무권리 공실 30P 학원 사무실 미용실 피부샾 가격절충가능,99
8,2323340016,일반상가,상가,월세,23.06.02.,1/5,1000,37.631013,127.014475,1,남동향,"22년 신축 건물 1층,깔끔한 내부,무권리,주차o 렌트프리",30.02
9,2323378286,일반상가,상가,월세,23.06.02.,2/4,7000,37.612373,127.032026,1,,미아사거리역 먹자골목메인상권 신축첫입주 승강기 유 ,140
10,2323514976,일반상가,상가,월세,23.06.02.,2/8,5000,37.637509,127.026926,2,북서향,수유 초 역세권 신축 층고 엄청 높음,54.65
11,2323536744,일반상가,상가,월세,23.06.02.,1/7,3000,37.620667,127.020931,1,서향,"무권리,지하철역앞1층 전용12P 공실 대로변, 카페,통신대리점,미용실",40
12,2323532493,일반상가,상가,매매,23.06.02.,1/8,29000,37.637509,127.026926,2,북서향,수유역 초역세권 신축 1층 복층,11.48
13,2323516251,일반상가,상가,월세,23.06.02.,3/8,4000,37.637509,127.026926,1,북동향,수유 초 역세권 깔끔한 상가사무실 주차,55.36
14,2323492332,단지내상가,상가,매매,23.06.02.,2/15,75000,37.637989,127.024269,1,북서향,"수도시설, 즉시입주 가능, 먹자골목, 역세권",117.01
15,2323490347,단지내상가,상가,월세,23.06.02.,2/15,4000,37.637989,127.024269,1,북서향,"무권리, 수도시설, 즉시입주 가능, 먹자골목, 식당 안됨, 역세권",117.01
16,2323513054,일반상가,상가,월세,23.06.02.,1/8,5000,37.637509,127.026926,1,북서향,수유역 초역세권 신축 1층 복층,11.48
17,2323414584,일반상가,상가,월세,23.06.02.,2/6,2000,37.627078,127.038005,1,서향,"현재 커피숍 성업중, 사정상 급매, 넓은 평수, 시설굿",116.57
18,2324386275,일반상가,상가,월세,23.06.08.,1/3,10000,37.615162,127.029202,1,남향,미아사거리역세권이며 최고의상권이며 유동인구많은곳의 점포입니다,52
19,2324449138,일반상가,상가,월세,23.06.08.,B1/4,2000,37.613922,127.032622,1,남동향,미아사거리 도보5분 공장등 전용40p 월세 조정가능,133.98
0,2324302155,일반상가,상가,월세,23.06.08.,2/4,5000,37.612373,127.032026,1,,미아사거리역세권  먹자골목메인도로 신축첫입주 승강기 유 ,140
1,2324386207,일반상가,상가,월세,23.06.08.,1/3,4000,37.615162,127.029202,1,서향,미아사거리역 최상급 상권이며 유동인구많은곳의 점포입니다,42
2,2324119205,일반상가,상가,월세,23.06.07.,1/2,3000,37.613471,127.031599,1,북서향,"무권리 음식점 미아동 먹자골목, 도시가스 수도시설 유",58.74
3,2323269898,일반상가,상가,월세,23.06.01.,6/9,10000,37.612594,127.030472,1,남동향,초역세권 63P 무권리 공실 대로변 교통편리 병의원 필라테스 추천 ,209.9
4,2323253641,일반상가,상가,월세,23.06.01.,2/4,1500,37.644434,127.009343,1,북향,무권리 사진첨부 인수초중 인근 도로변 요지 사무실 교습소 공방,75.32
5,2323319493,일반상가,상가,월세,23.06.01.,B1/6,5000,37.641128,127.028575,1,동향,사거리 대로변 주차가능 무권리,264.45
6,2323319920,일반상가,상가,월세,23.06.01.,4/5,2000,37.637902,127.026653,4,남동향,"초역세권,4층,손님찾아오기편함",115.7
7,2323319321,일반상가,상가,월세,23.06.01.,1/2,2000,37.616676,127.033192,1,남향,,29.48
8,2323184568,단지내상가,상가,월세,23.06.01.,3/3,1000,37.61644,127.019106,1,남동향,"아파트상가 무권리,학교주변,예체능학원추천,2칸사용시61.48제곱미터.",30.74
9,2323341052,일반상가,상가,월세,23.06.01.,1/3,1000,37.658559,127.01303,1,남동향,솔밭공원역 주변.일층 점포. 배달.식당 업종 추천합니다.,45.64
10,2323332704,일반상가,상가,월세,23.06.01.,1/4,2000,37.640911,127.019418,1,북향,무권리1층점포 아파트대단지상권 왕복4차선도로접합 주차가능,56
11,2323270845,복합상가,상가,매매,23.06.01.,2/15,75000,37.637989,127.024269,1,남향,"best 수유역출구에서 도보1분거리의 초역세권의 주상복합, 임대수익우수",117.01
12,2323270764,일반상가,상가,월세,23.06.01.,2/3,2000,37.61246,127.030797,1,남동향,초역세권 34P 2층먹자골목 초입 7080 단란주점 BAR 가라오케등,112.1
13,2323208190,일반상가,상가,월세,23.06.01.,B1/6,5000,37.641128,127.028575,1,동향,대로변 노래방.당구장.체육시설등 추천,264.45
14,2323318236,일반상가,상가,월세,23.06.01.,2/6,5000,37.641128,127.028575,4,동향,사거리 대로변 주차가능 무권리,193.65
15,2323270383,일반상가,상가,월세,23.06.01.,2/4,10000,37.612507,127.030667,1,,초역세권 무권리 공실 대로변 시인성최고 병원 프렌차이즈 업종자유 가능해요,137.95
16,2323261302,일반상가,상가,월세,23.06.01.,B1/4,1000,37.6398,127.010914,1,남향,사진첨부 가오리역세권 국립재활원 대로변 보관창고 제품공장 대리점,83.79
17,2324176562,일반상가,상가,월세,23.06.07.,1/3,5000,37.615162,127.029202,1,남향,O송천  미4역1분 1층전용19P  커피외식무인점포로 P없어요 인산인해요,64
18,2323986426,일반상가,상가,월세,23.06.07.,1/5,10000,37.624421,127.027282,1,북서향,초역세권 대로변 1층 13P 무권리 신축 프랜차이즈 판매업종 추천,44
