,atclNo,atclNm,rletTpNm,tradTpNm,atclCfmYmd,flrInfo,prc,lat,lng,sameAddrCnt,direction,atclFetrDesc,spc2
1,2324696012,단지내상가,상가,월세,23.06.10.,1/2,1500,37.610517,127.073671,1,남향,,28.08
2,2323722404,일반상가,상가,월세,23.06.04.,1/5,1000,37.609947,127.07681,2,남향,,39.66
3,2323722401,단지내상가,상가,월세,23.06.04.,1/35,1000,37.61486,127.077913,1,북동향,엘리베이터 바로 옆 유동 인구 많은 자리,32.41
4,2323722380,일반상가,상가,월세,23.06.04.,2/5,1000,37.609947,127.07681,1,서향,"먹골 역세권 유동 인구 바글바글  , 사무실 사용 가능",84.36
5,2322408324,단지내상가,상가,월세,23.05.26.,B1/12,1000,37.613148,127.112435,1,남동향,,33.08
6,2323619370,일반상가,상가,월세,23.06.03.,2/9,3000,37.579001,127.086277,1,남동향,신축 전용22폄 사가정역 인근 항상 유동인구 많은 대로변 엘베,74.4
7,2323607527,일반상가,상가,월세,23.06.03.,1/7,15000,37.599242,127.098999,2,북향,망우사거리 대로변 무권리 대형점포 주차가능 업종제한없음,148
8,2323620163,일반상가,상가,월세,23.06.03.,2/9,6000,37.579001,127.086277,1,남동향,신축 전용44폄 사가정역 인근 항상 유동인구 많은 대로변 엘베,74.4
9,2323704711,일반상가,상가,월세,23.06.03.,3/3,2000,37.606356,127.098231,1,남서향,학원 사무실 공장 가능,119.57
10,2323618975,일반상가,상가,월세,23.06.03.,1/9,3000,37.579001,127.086277,1,남동향,1층 무권리 전용11폄 전면 통창 높은 층고 대로변 유동인구 많음,37.35
11,2323668264,일반상가,상가,월세,23.06.03.,2/2,2000,37.605034,127.07684,2,북동향,사거리 올수리 2층 상가,90
12,2323704162,일반상가,상가,월세,23.06.03.,1/3,5000,37.603974,127.101382,1,동향,신내동 맛집으로 소문난 항아리 상권,198.95
13,2323696880,일반상가,상가,월세,23.06.03.,2/4,3000,37.582336,127.087846,1,남향,사가정 초 역세권 먹자골목 메인상권 모든 업종 가능,130
14,2323677541,일반상가,상가,월세,23.06.03.,1/3,1000,37.58456,127.084981,1,남향,"권리금및 관리비 없고, 실내에 화장실과 싱크대가 있고, 실내가 깔끔하네요",30.53
15,2323651930,일반상가,상가,월세,23.06.03.,1/3,3500,37.582176,127.091268,3,남향,"유동인구 많은 1층, 주변 주택많음",84.75
16,2324433110,복합상가,상가,월세,23.06.08.,1/10,1000,37.594311,127.092012,1,동향,"신축급,현배달음식점으로 같은업종이나 음식점으로 좋음.",34.4
17,2323578858,일반상가,상가,월세,23.06.02.,1/4,2500,37.614224,127.075532,1,서향,,54.53
18,2323575886,일반상가,상가,월세,23.06.02.,1/6,4000,37.576273,127.086091,4,동향,"무권리 1층 상가, 대로변,내부 화장실 ,주차가능",167
19,2323589044,일반상가,상가,월세,23.06.02.,1/4,1500,37.614224,127.075532,1,서향,,26.44
0,2323498536,일반상가,상가,월세,23.06.02.,2/5,20000,37.616457,127.076568,1,남서향,초역대권 대로변 150p 엘베O 주차O 병의원 정형외과 내과 치과등 추천,504.3
1,2323363340,단지내상가,상가,매매,23.06.02.,2/3,32000,37.597155,127.081923,1,북향,,42.7
2,2323446382,일반상가,상가,월세,23.06.02.,3/5,2000,37.596751,127.100533,1,동향,평수대비 월세적음.곤도라 설치되어있음. 현업종봉제인수가능,174
3,2323362844,일반상가,상가,월세,23.06.02.,3/5,2000,37.582894,127.093321,1,동향,대로변 역세권 사가정역1번출구 도보 10분이내 사무실,118.15
